Customer ID,Total Price,Purchase Date,Product Type
12159,1805.9,2024-01-01,Headphones
12159,4595.0,2024-03-21,Smartwatch
12161,3676.0,2024-06-28,Smartwatch
12162,1444.72,2024-06-21,Headphones
12163,1838.0,2024-05-31,Smartwatch
12165,4595.0,2024-08-05,Smartwatch
12169,3145.64,2024-05-17,Tablet
12169,459.5,2024-05-21,Smartwatch
12171,1348.64,2024-01-14,Laptop
12171,5504.87,2024-01-14,Tablet
12172,3216.5,2024-07-28,Smartwatch
12174,1378.5,2024-06-02,Smartwatch
12175,6838.08,2024-05-17,Smartphone
12175,6291.28,2024-09-11,Tablet
12176,459.5,2024-07-19,Smartwatch
12179,6291.28,2024-03-06,Tablet
12181,2167.08,2024-04-05,Headphones
12181,2757.0,2024-07-08,Smartwatch
12182,2697.28,2024-08-05,Laptop
12186,6838.08,2024-03-09,Smartphone
12186,2279.36,2024-07-26,Smartphone
12186,6743.2,2024-09-02,Laptop
12188,1378.5,2024-02-10,Smartwatch
12188,3611.8,2024-03-09,Headphones
12190,3611.8,2024-01-03,Headphones
12195,5504.87,2024-07-12,Tablet
12199,1805.9,2024-03-22,Headphones
12199,3932.05,2024-05-20,Tablet
12200,4595.0,2024-02-12,Smartwatch
12202,6743.2,2024-05-11,Laptop
12203,1348.64,2024-06-25,Laptop
12203,1348.64,2024-07-09,Laptop
12207,1139.68,2024-04-20,Smartphone
12209,2167.08,2024-04-27,Headphones
12211,3371.6,2024-01-05,Laptop
12211,1139.68,2024-09-03,Smartphone
12211,9117.44,2024-09-14,Smartphone
12213,3419.04,2024-02-02,Smartphone
12213,3250.62,2024-07-28,Headphones
12217,2022.96,2024-03-23,Laptop
12217,919.0,2024-03-31,Smartwatch
12218,10257.12,2024-06-24,Smartphone
12219,5394.56,2024-02-10,Laptop
12220,459.5,2024-01-31,Smartwatch
12220,3676.0,2024-02-04,Smartwatch
12222,6291.28,2024-04-02,Tablet
12222,7977.76,2024-07-20,Smartphone
12224,674.32,2024-03-25,Laptop
12227,6743.2,2024-04-07,Laptop
12233,7077.69,2024-04-25,Tablet
12233,919.0,2024-09-09,Smartwatch
12235,2279.36,2024-07-03,Smartphone
12235,4135.5,2024-08-24,Smartwatch
12236,2022.96,2024-01-20,Laptop
12239,1083.54,2024-06-02,Headphones
12240,4558.72,2024-08-15,Smartphone
12243,2889.44,2024-04-06,Headphones
12243,2297.5,2024-07-24,Smartwatch
12244,5394.56,2024-07-02,Laptop
12244,3419.04,2024-09-18,Smartphone
12248,3145.64,2024-01-14,Tablet
12248,2022.96,2024-06-23,Laptop
12253,6838.08,2024-05-07,Smartphone
12255,2279.36,2024-07-30,Smartphone
12257,11396.8,2024-07-20,Smartphone
12259,1378.5,2024-02-07,Smartwatch
12261,459.5,2024-02-06,Smartwatch
12264,1572.82,2024-02-05,Tablet
12265,4045.92,2024-02-06,Laptop
12267,3932.05,2024-06-25,Tablet
12269,9117.44,2024-03-01,Smartphone
12270,361.18,2024-02-27,Headphones
12270,3145.64,2024-07-07,Tablet
12271,2167.08,2024-06-02,Headphones
12271,1444.72,2024-07-07,Headphones
12272,4595.0,2024-01-08,Smartwatch
12273,7077.69,2024-01-17,Tablet
12274,4718.46,2024-08-13,Tablet
12275,7864.1,2024-02-16,Tablet
12276,6291.28,2024-07-16,Tablet
12276,1805.9,2024-08-11,Headphones
12276,3250.62,2024-08-15,Headphones
12276,9117.44,2024-08-16,Smartphone
12278,7977.76,2024-07-18,Smartphone
12279,361.18,2024-05-14,Headphones
12280,7977.76,2024-03-07,Smartphone
12284,1572.82,2024-02-18,Tablet
12285,4595.0,2024-09-15,Smartwatch
12286,3371.6,2024-01-01,Laptop
12286,459.5,2024-04-08,Smartwatch
12288,919.0,2024-04-05,Smartwatch
12289,10257.12,2024-02-01,Smartphone
12291,7977.76,2024-05-10,Smartphone
12291,786.41,2024-07-02,Tablet
12294,1805.9,2024-01-06,Headphones
12294,11396.8,2024-03-10,Smartphone
12294,5394.56,2024-05-18,Laptop
12294,7977.76,2024-05-20,Smartphone
12295,6838.08,2024-03-16,Smartphone
12297,1139.68,2024-04-16,Smartphone
12297,4595.0,2024-06-23,Smartwatch
12298,4045.92,2024-02-15,Laptop
12301,786.41,2024-03-23,Tablet
12301,7977.76,2024-08-02,Smartphone
12301,361.18,2024-08-29,Headphones
12302,2528.26,2024-06-05,Headphones
12302,2757.0,2024-09-17,Smartwatch
12303,2697.28,2024-05-11,Laptop
12306,6743.2,2024-07-06,Laptop
12307,674.32,2024-01-28,Laptop
12308,3250.62,2024-05-28,Headphones
12310,722.36,2024-02-22,Headphones
12312,1572.82,2024-02-26,Tablet
12315,786.41,2024-02-27,Tablet
12317,674.32,2024-07-02,Laptop
12319,6838.08,2024-01-15,Smartphone
12320,6068.88,2024-01-25,Laptop
12321,722.36,2024-06-26,Headphones
12322,3419.04,2024-02-17,Smartphone
12322,1444.72,2024-09-02,Headphones
12323,722.36,2024-03-02,Headphones
12323,4135.5,2024-07-27,Smartwatch
12324,1083.54,2024-01-09,Headphones
12325,5504.87,2024-09-06,Tablet
12326,1805.9,2024-02-19,Headphones
12329,1838.0,2024-03-21,Smartwatch
12329,5394.56,2024-05-20,Laptop
12329,7977.76,2024-09-19,Smartphone
12333,10257.12,2024-06-27,Smartphone
12334,3611.8,2024-06-19,Headphones
12335,7864.1,2024-05-22,Tablet
12339,2297.5,2024-02-18,Smartwatch
12341,3676.0,2024-05-02,Smartwatch
12341,3676.0,2024-09-16,Smartwatch
12343,11396.8,2024-08-22,Smartphone
12344,6068.88,2024-04-08,Laptop
12344,361.18,2024-04-19,Headphones
12345,1572.82,2024-08-08,Tablet
12348,919.0,2024-04-25,Smartwatch
12351,4135.5,2024-01-28,Smartwatch
12351,3419.04,2024-02-29,Smartphone
12354,1378.5,2024-08-21,Smartwatch
12360,11396.8,2024-06-01,Smartphone
12362,7864.1,2024-01-05,Tablet
12366,3611.8,2024-01-05,Headphones
12367,2757.0,2024-08-23,Smartwatch
12368,722.36,2024-04-18,Headphones
12370,919.0,2024-07-09,Smartwatch
12371,6743.2,2024-08-16,Laptop
12375,4135.5,2024-02-19,Smartwatch
12375,1083.54,2024-05-07,Headphones
12376,4718.46,2024-04-29,Tablet
12378,2167.08,2024-01-07,Headphones
12378,4718.46,2024-06-16,Tablet
12378,5504.87,2024-09-08,Tablet
12379,674.32,2024-07-14,Laptop
12380,3611.8,2024-01-18,Headphones
12383,2757.0,2024-03-13,Smartwatch
12383,919.0,2024-05-21,Smartwatch
12384,2359.23,2024-06-17,Tablet
12385,7077.69,2024-01-05,Tablet
12390,2697.28,2024-01-24,Laptop
12390,3216.5,2024-04-19,Smartwatch
12391,6068.88,2024-07-06,Laptop
12394,3250.62,2024-05-30,Headphones
12397,7864.1,2024-04-19,Tablet
12400,4558.72,2024-06-15,Smartphone
12400,1805.9,2024-07-12,Headphones
12402,1444.72,2024-03-17,Headphones
12403,5504.87,2024-03-15,Tablet
12404,2757.0,2024-08-27,Smartwatch
12405,4558.72,2024-03-16,Smartphone
12406,7864.1,2024-03-20,Tablet
12406,7977.76,2024-07-17,Smartphone
12408,6838.08,2024-09-05,Smartphone
12408,1805.9,2024-09-20,Headphones
12410,9117.44,2024-08-24,Smartphone
12417,3250.62,2024-05-24,Headphones
12419,4718.46,2024-07-09,Tablet
12419,3371.6,2024-09-19,Laptop
12421,2697.28,2024-08-20,Laptop
12422,3216.5,2024-02-05,Smartwatch
12422,2167.08,2024-07-11,Headphones
12425,674.32,2024-04-08,Laptop
12425,1838.0,2024-04-19,Smartwatch
12427,1378.5,2024-04-28,Smartwatch
12428,7864.1,2024-01-05,Tablet
12428,1378.5,2024-02-05,Smartwatch
12428,361.18,2024-08-21,Headphones
12429,919.0,2024-04-25,Smartwatch
12431,6743.2,2024-07-02,Laptop
12432,6838.08,2024-06-23,Smartphone
12433,2757.0,2024-09-11,Smartwatch
12436,2528.26,2024-03-08,Headphones
12441,7977.76,2024-08-17,Smartphone
12442,1139.68,2024-09-19,Smartphone
12443,5504.87,2024-01-31,Tablet
12445,1444.72,2024-01-15,Headphones
12446,722.36,2024-04-15,Headphones
12446,2279.36,2024-05-13,Smartphone
12447,4135.5,2024-02-05,Smartwatch
12452,2757.0,2024-07-02,Smartwatch
12454,4558.72,2024-05-28,Smartphone
12454,1838.0,2024-05-28,Smartwatch
12457,4595.0,2024-08-05,Smartwatch
12458,6743.2,2024-02-26,Laptop
12458,3216.5,2024-09-21,Smartwatch
12459,3371.6,2024-05-01,Laptop
12459,7864.1,2024-05-09,Tablet
12463,3371.6,2024-03-11,Laptop
12464,5698.4,2024-04-18,Smartphone
12465,7977.76,2024-08-28,Smartphone
12466,1139.68,2024-05-17,Smartphone
12466,4558.72,2024-07-09,Smartphone
12468,6068.88,2024-07-04,Laptop
12471,361.18,2024-09-01,Headphones
12473,2167.08,2024-09-03,Headphones
12475,7077.69,2024-01-27,Tablet
12475,4135.5,2024-06-11,Smartwatch
12476,3145.64,2024-03-20,Tablet
12477,7864.1,2024-09-20,Tablet
12478,3611.8,2024-02-29,Headphones
12478,5698.4,2024-07-05,Smartphone
12479,1348.64,2024-04-09,Laptop
12484,2889.44,2024-05-25,Headphones
12485,6838.08,2024-05-16,Smartphone
12485,3145.64,2024-09-16,Tablet
12487,6838.08,2024-05-16,Smartphone
12489,674.32,2024-03-22,Laptop
12491,919.0,2024-05-26,Smartwatch
12491,4045.92,2024-06-20,Laptop
12493,2697.28,2024-03-09,Laptop
12495,9117.44,2024-01-26,Smartphone
12496,1139.68,2024-02-26,Smartphone
12497,2022.96,2024-06-23,Laptop
12498,4595.0,2024-05-11,Smartwatch
12498,2528.26,2024-07-22,Headphones
12499,2757.0,2024-01-01,Smartwatch
12499,2279.36,2024-03-27,Smartphone
12499,4135.5,2024-04-24,Smartwatch
12499,11396.8,2024-06-24,Smartphone
12501,3611.8,2024-07-12,Headphones
12502,5394.56,2024-07-11,Laptop
12504,2757.0,2024-04-15,Smartwatch
12505,5504.87,2024-04-25,Tablet
12507,1139.68,2024-08-25,Smartphone
12508,3611.8,2024-05-04,Headphones
12509,2889.44,2024-01-21,Headphones
12511,7977.76,2024-04-13,Smartphone
12513,2697.28,2024-01-03,Laptop
12513,1378.5,2024-01-23,Smartwatch
12516,1348.64,2024-08-20,Laptop
12519,2022.96,2024-08-08,Laptop
12519,3250.62,2024-08-20,Headphones
12521,1572.82,2024-01-14,Tablet
12521,11396.8,2024-03-21,Smartphone
12521,9117.44,2024-05-17,Smartphone
12526,3611.8,2024-07-14,Headphones
12528,3371.6,2024-07-03,Laptop
12530,3216.5,2024-08-30,Smartwatch
12531,4558.72,2024-03-09,Smartphone
12531,5698.4,2024-04-09,Smartphone
12532,3145.64,2024-09-22,Tablet
12533,4595.0,2024-02-07,Smartwatch
12533,6838.08,2024-04-11,Smartphone
12534,5504.87,2024-06-18,Tablet
12534,3145.64,2024-08-31,Tablet
12535,4718.46,2024-02-15,Tablet
12535,1083.54,2024-04-28,Headphones
12536,3932.05,2024-04-30,Tablet
12544,6068.88,2024-03-11,Laptop
12544,3676.0,2024-05-08,Smartwatch
12545,11396.8,2024-03-17,Smartphone
12545,4045.92,2024-09-16,Laptop
12547,4718.46,2024-06-22,Tablet
12547,2297.5,2024-07-11,Smartwatch
12548,4595.0,2024-03-02,Smartwatch
12550,722.36,2024-04-16,Headphones
12550,2279.36,2024-09-22,Smartphone
12558,919.0,2024-06-28,Smartwatch
12559,361.18,2024-03-24,Headphones
12564,2757.0,2024-08-09,Smartwatch
12565,1378.5,2024-05-09,Smartwatch
12567,6743.2,2024-04-22,Laptop
12567,2889.44,2024-04-24,Headphones
12568,4718.46,2024-03-13,Tablet
12569,4558.72,2024-05-06,Smartphone
12569,4045.92,2024-06-12,Laptop
12569,4718.46,2024-09-17,Tablet
12570,3932.05,2024-06-01,Tablet
12571,2022.96,2024-03-16,Laptop
12572,2279.36,2024-03-04,Smartphone
12575,3676.0,2024-06-13,Smartwatch
12576,786.41,2024-01-11,Tablet
12578,4718.46,2024-01-09,Tablet
12581,7864.1,2024-08-16,Tablet
12582,1083.54,2024-05-22,Headphones
12584,3932.05,2024-01-27,Tablet
12584,3419.04,2024-05-12,Smartphone
12585,5394.56,2024-08-09,Laptop
12586,6068.88,2024-08-05,Laptop
12587,3611.8,2024-02-25,Headphones
12588,9117.44,2024-03-24,Smartphone
12589,1348.64,2024-07-09,Laptop
12590,1572.82,2024-04-16,Tablet
12590,3145.64,2024-05-08,Tablet
12592,3419.04,2024-06-16,Smartphone
12594,2022.96,2024-01-08,Laptop
12595,3216.5,2024-07-15,Smartwatch
12597,2279.36,2024-09-18,Smartphone
12598,1378.5,2024-01-17,Smartwatch
12599,4135.5,2024-02-07,Smartwatch
12600,2022.96,2024-05-14,Laptop
12600,2889.44,2024-06-07,Headphones
12603,1444.72,2024-08-07,Headphones
12605,7077.69,2024-01-15,Tablet
12606,7864.1,2024-05-28,Tablet
12607,1348.64,2024-08-25,Laptop
12607,3932.05,2024-09-15,Tablet
12608,4045.92,2024-08-08,Laptop
12609,6838.08,2024-02-05,Smartphone
12610,722.36,2024-03-30,Headphones
12610,7977.76,2024-04-14,Smartphone
12611,11396.8,2024-01-04,Smartphone
12613,786.41,2024-05-07,Tablet
12613,2167.08,2024-09-11,Headphones
12613,4045.92,2024-09-13,Laptop
12615,11396.8,2024-01-30,Smartphone
12615,1348.64,2024-07-22,Laptop
12615,4718.46,2024-09-05,Tablet
12616,7864.1,2024-02-29,Tablet
12616,3371.6,2024-03-11,Laptop
12616,2022.96,2024-06-08,Laptop
12616,4595.0,2024-07-08,Smartwatch
12616,3371.6,2024-08-11,Laptop
12619,919.0,2024-08-04,Smartwatch
12621,2167.08,2024-01-02,Headphones
12622,1348.64,2024-01-31,Laptop
12623,3250.62,2024-01-14,Headphones
12623,2279.36,2024-08-01,Smartphone
12624,1805.9,2024-02-03,Headphones
12626,5698.4,2024-09-07,Smartphone
12627,4558.72,2024-01-17,Smartphone
12627,11396.8,2024-06-15,Smartphone
12628,3371.6,2024-08-15,Laptop
12630,2697.28,2024-01-19,Laptop
12630,4558.72,2024-03-22,Smartphone
12633,6743.2,2024-04-14,Laptop
12634,1348.64,2024-06-06,Laptop
12635,4595.0,2024-05-21,Smartwatch
12636,6838.08,2024-07-22,Smartphone
12637,11396.8,2024-07-17,Smartphone
12638,6068.88,2024-05-31,Laptop
12641,4718.46,2024-04-28,Tablet
12643,4718.46,2024-09-14,Tablet
12645,1572.82,2024-06-30,Tablet
12646,5394.56,2024-01-25,Laptop
12646,7864.1,2024-07-14,Tablet
12647,1805.9,2024-03-23,Headphones
12647,1378.5,2024-05-20,Smartwatch
12648,4720.24,2024-06-26,Laptop
12653,361.18,2024-04-14,Headphones
12653,3145.64,2024-05-09,Tablet
12655,1139.68,2024-09-14,Smartphone
12656,4595.0,2024-08-02,Smartwatch
12657,3145.64,2024-04-01,Tablet
12657,1805.9,2024-09-03,Headphones
12659,5504.87,2024-05-17,Tablet
12660,4045.92,2024-04-06,Laptop
12663,2889.44,2024-07-23,Headphones
12666,2889.44,2024-04-30,Headphones
12666,10257.12,2024-09-18,Smartphone
12667,10257.12,2024-09-16,Smartphone
12669,3371.6,2024-08-20,Laptop
12670,1348.64,2024-06-22,Laptop
12673,4045.92,2024-06-03,Laptop
12675,7864.1,2024-07-03,Tablet
12677,4045.92,2024-02-10,Laptop
12680,7977.76,2024-04-17,Smartphone
12680,3216.5,2024-04-27,Smartwatch
12681,1348.64,2024-04-08,Laptop
12681,4135.5,2024-05-28,Smartwatch
12681,459.5,2024-08-16,Smartwatch
12682,3145.64,2024-02-25,Tablet
12685,2279.36,2024-06-12,Smartphone
12686,10257.12,2024-03-12,Smartphone
12687,3676.0,2024-09-18,Smartwatch
12688,6743.2,2024-05-17,Laptop
12690,1348.64,2024-07-28,Laptop
12691,3419.04,2024-08-26,Smartphone
12693,919.0,2024-01-20,Smartwatch
12693,1838.0,2024-02-10,Smartwatch
12693,3216.5,2024-02-28,Smartwatch
12693,10257.12,2024-03-27,Smartphone
12696,722.36,2024-01-02,Headphones
12697,3145.64,2024-08-14,Tablet
12700,7077.69,2024-04-05,Tablet
12703,3250.62,2024-03-29,Headphones
12705,4045.92,2024-02-03,Laptop
12705,1378.5,2024-02-11,Smartwatch
12705,2757.0,2024-09-10,Smartwatch
12706,2167.08,2024-08-16,Headphones
12706,5394.56,2024-09-03,Laptop
12708,6743.2,2024-01-12,Laptop
12708,3216.5,2024-05-20,Smartwatch
12709,3371.6,2024-03-25,Laptop
12710,2297.5,2024-01-19,Smartwatch
12710,3145.64,2024-08-21,Tablet
12712,5698.4,2024-03-02,Smartphone
12713,3932.05,2024-03-22,Tablet
12717,1572.82,2024-02-20,Tablet
12717,4718.46,2024-02-24,Tablet
12719,4595.0,2024-07-02,Smartwatch
12719,361.18,2024-08-22,Headphones
12720,10257.12,2024-02-21,Smartphone
12721,6743.2,2024-01-12,Laptop
12724,2297.5,2024-08-13,Smartwatch
12725,1805.9,2024-04-13,Headphones
12726,459.5,2024-02-16,Smartwatch
12726,6838.08,2024-05-31,Smartphone
12729,1348.64,2024-05-02,Laptop
12732,2889.44,2024-03-30,Headphones
12733,3611.8,2024-01-12,Headphones
12733,6743.2,2024-01-26,Laptop
12735,5504.87,2024-04-23,Tablet
12735,2359.23,2024-05-05,Tablet
12736,6291.28,2024-01-06,Tablet
12736,1378.5,2024-02-09,Smartwatch
12738,919.0,2024-04-21,Smartwatch
12741,3932.05,2024-03-21,Tablet
12743,4718.46,2024-01-29,Tablet
12746,5394.56,2024-06-21,Laptop
12746,4045.92,2024-07-07,Laptop
12748,3250.62,2024-01-15,Headphones
12748,7864.1,2024-02-28,Tablet
12748,2697.28,2024-08-25,Laptop
12749,4595.0,2024-01-21,Smartwatch
12749,11396.8,2024-05-09,Smartphone
12749,3145.64,2024-06-22,Tablet
12749,1139.68,2024-07-21,Smartphone
12753,1348.64,2024-04-30,Laptop
12753,1378.5,2024-04-30,Smartwatch
12754,1838.0,2024-03-19,Smartwatch
12755,9117.44,2024-06-18,Smartphone
12755,1139.68,2024-09-16,Smartphone
12756,5504.87,2024-06-28,Tablet
12761,1444.72,2024-01-04,Headphones
12761,3145.64,2024-05-02,Tablet
12761,2697.28,2024-05-05,Laptop
12761,3145.64,2024-05-10,Tablet
12765,1378.5,2024-07-19,Smartwatch
12768,2528.26,2024-07-12,Headphones
12770,2528.26,2024-03-11,Headphones
12770,6291.28,2024-05-10,Tablet
12770,2757.0,2024-06-02,Smartwatch
12770,6743.2,2024-08-28,Laptop
12772,2279.36,2024-01-22,Smartphone
12772,1348.64,2024-03-27,Laptop
12773,1838.0,2024-02-04,Smartwatch
12774,2757.0,2024-06-10,Smartwatch
12778,3145.64,2024-07-22,Tablet
12779,11396.8,2024-05-09,Smartphone
12780,674.32,2024-01-13,Laptop
12780,3419.04,2024-06-07,Smartphone
12780,2889.44,2024-07-15,Headphones
12781,1838.0,2024-03-09,Smartwatch
12784,2697.28,2024-05-22,Laptop
12784,4558.72,2024-06-09,Smartphone
12787,3145.64,2024-05-18,Tablet
12787,3250.62,2024-09-14,Headphones
12793,3611.8,2024-01-09,Headphones
12793,1572.82,2024-03-09,Tablet
12794,3611.8,2024-04-20,Headphones
12796,2279.36,2024-06-28,Smartphone
12796,2697.28,2024-09-04,Laptop
12798,3216.5,2024-02-16,Smartwatch
12799,786.41,2024-04-02,Tablet
12799,6068.88,2024-05-23,Laptop
12799,2528.26,2024-09-03,Headphones
12800,5698.4,2024-04-15,Smartphone
12802,2697.28,2024-01-01,Laptop
12802,2279.36,2024-01-22,Smartphone
12802,3932.05,2024-08-13,Tablet
12807,5698.4,2024-03-09,Smartphone
12807,4135.5,2024-04-13,Smartwatch
12810,7077.69,2024-05-11,Tablet
12813,786.41,2024-09-03,Tablet
12814,7977.76,2024-04-16,Smartphone
12815,2889.44,2024-04-03,Headphones
12816,4045.92,2024-08-07,Laptop
12817,1444.72,2024-04-08,Headphones
12817,6291.28,2024-05-24,Tablet
12822,2022.96,2024-06-21,Laptop
12822,6743.2,2024-07-10,Laptop
12824,361.18,2024-04-01,Headphones
12825,1139.68,2024-02-11,Smartphone
12825,674.32,2024-03-10,Laptop
12825,4720.24,2024-04-22,Laptop
12825,6291.28,2024-06-25,Tablet
12829,5504.87,2024-02-28,Tablet
12835,2889.44,2024-06-24,Headphones
12837,3371.6,2024-01-28,Laptop
12841,2697.28,2024-06-13,Laptop
12843,7077.69,2024-04-19,Tablet
12844,6838.08,2024-03-01,Smartphone
12844,3932.05,2024-07-20,Tablet
12845,7977.76,2024-02-10,Smartphone
12846,5394.56,2024-01-17,Laptop
12846,3250.62,2024-05-01,Headphones
12851,3932.05,2024-03-27,Tablet
12853,5504.87,2024-04-14,Tablet
12855,1139.68,2024-02-12,Smartphone
12856,1378.5,2024-05-26,Smartwatch
12856,4135.5,2024-07-29,Smartwatch
12858,2528.26,2024-06-24,Headphones
12859,1444.72,2024-01-01,Headphones
12859,3145.64,2024-05-11,Tablet
12862,4558.72,2024-01-06,Smartphone
12862,6068.88,2024-06-03,Laptop
12865,2167.08,2024-09-18,Headphones
12874,2297.5,2024-08-27,Smartwatch
12875,2889.44,2024-07-26,Headphones
12878,6838.08,2024-02-25,Smartphone
12881,5698.4,2024-09-09,Smartphone
12882,7977.76,2024-02-24,Smartphone
12883,3611.8,2024-07-09,Headphones
12883,11396.8,2024-09-23,Smartphone
12884,4135.5,2024-04-10,Smartwatch
12884,2297.5,2024-04-14,Smartwatch
12885,4720.24,2024-07-10,Laptop
12888,4135.5,2024-08-01,Smartwatch
12889,1838.0,2024-05-18,Smartwatch
12889,7077.69,2024-07-20,Tablet
12890,2279.36,2024-01-30,Smartphone
12890,4595.0,2024-08-26,Smartwatch
12891,2297.5,2024-05-08,Smartwatch
12892,7864.1,2024-06-16,Tablet
12893,10257.12,2024-05-24,Smartphone
12895,11396.8,2024-05-15,Smartphone
12897,1139.68,2024-09-06,Smartphone
12898,3371.6,2024-01-30,Laptop
12898,4135.5,2024-06-26,Smartwatch
12900,1378.5,2024-07-31,Smartwatch
12902,1572.82,2024-05-28,Tablet
12902,3371.6,2024-08-29,Laptop
12905,5698.4,2024-05-02,Smartphone
12907,4718.46,2024-05-13,Tablet
12908,1348.64,2024-08-09,Laptop
12911,2528.26,2024-01-04,Headphones
12911,361.18,2024-07-12,Headphones
12911,2528.26,2024-07-19,Headphones
12915,3419.04,2024-04-16,Smartphone
12917,2297.5,2024-09-04,Smartwatch
12919,6291.28,2024-02-15,Tablet
12920,1083.54,2024-05-10,Headphones
12922,1805.9,2024-04-08,Headphones
12924,3371.6,2024-02-09,Laptop
12924,2297.5,2024-06-29,Smartwatch
12925,3676.0,2024-03-21,Smartwatch
12925,2889.44,2024-09-02,Headphones
12929,7077.69,2024-09-08,Tablet
12932,4045.92,2024-04-01,Laptop
12932,5504.87,2024-08-17,Tablet
12932,3250.62,2024-09-10,Headphones
12933,3250.62,2024-06-12,Headphones
12933,7077.69,2024-07-26,Tablet
12934,2022.96,2024-07-22,Laptop
12934,2359.23,2024-08-08,Tablet
12938,2167.08,2024-02-04,Headphones
12939,3250.62,2024-03-27,Headphones
12941,2359.23,2024-03-12,Tablet
12942,919.0,2024-01-09,Smartwatch
12942,2359.23,2024-02-19,Tablet
12944,3611.8,2024-02-19,Headphones
12944,3419.04,2024-04-27,Smartphone
12945,11396.8,2024-08-16,Smartphone
12949,3250.62,2024-01-04,Headphones
12952,7977.76,2024-01-30,Smartphone
12952,1083.54,2024-08-10,Headphones
12953,4558.72,2024-09-01,Smartphone
12956,7977.76,2024-09-08,Smartphone
12957,6068.88,2024-08-01,Laptop
12959,3932.05,2024-01-23,Tablet
12961,2167.08,2024-02-11,Headphones
12962,2359.23,2024-01-01,Tablet
12967,1572.82,2024-04-05,Tablet
12967,2359.23,2024-05-29,Tablet
12972,4718.46,2024-04-17,Tablet
12978,4135.5,2024-02-05,Smartwatch
12978,4720.24,2024-06-14,Laptop
12978,4595.0,2024-07-16,Smartwatch
12979,1572.82,2024-06-12,Tablet
12979,7977.76,2024-08-05,Smartphone
12981,9117.44,2024-02-15,Smartphone
12981,6068.88,2024-05-31,Laptop
12982,7977.76,2024-08-09,Smartphone
12984,3611.8,2024-06-08,Headphones
12985,10257.12,2024-04-30,Smartphone
12985,2528.26,2024-05-26,Headphones
12986,11396.8,2024-06-06,Smartphone
12987,3932.05,2024-07-09,Tablet
12992,1572.82,2024-04-17,Tablet
12993,3145.64,2024-08-04,Tablet
12994,5698.4,2024-04-26,Smartphone
12994,361.18,2024-06-04,Headphones
12995,6838.08,2024-05-06,Smartphone
12995,7864.1,2024-08-29,Tablet
12999,2889.44,2024-02-02,Headphones
13001,919.0,2024-01-14,Smartwatch
13002,1348.64,2024-04-28,Laptop
13002,3145.64,2024-07-26,Tablet
13002,4718.46,2024-08-15,Tablet
13004,1838.0,2024-09-06,Smartwatch
13005,3250.62,2024-03-31,Headphones
13005,6838.08,2024-05-29,Smartphone
13007,3611.8,2024-06-22,Headphones
13009,3371.6,2024-01-27,Laptop
13011,9117.44,2024-02-27,Smartphone
13012,361.18,2024-09-04,Headphones
13013,6838.08,2024-02-01,Smartphone
13014,2757.0,2024-02-13,Smartwatch
13014,3419.04,2024-07-22,Smartphone
13015,3932.05,2024-02-25,Tablet
13015,2279.36,2024-03-11,Smartphone
13016,3371.6,2024-01-18,Laptop
13017,7864.1,2024-02-03,Tablet
13017,6291.28,2024-06-02,Tablet
13022,1083.54,2024-01-09,Headphones
13023,10257.12,2024-03-22,Smartphone
13023,4135.5,2024-09-02,Smartwatch
13024,5394.56,2024-08-23,Laptop
13024,1838.0,2024-09-02,Smartwatch
13025,1139.68,2024-05-09,Smartphone
13027,11396.8,2024-06-30,Smartphone
13030,5504.87,2024-03-19,Tablet
13031,2889.44,2024-08-28,Headphones
13033,1838.0,2024-01-01,Smartwatch
13034,722.36,2024-08-16,Headphones
13035,3611.8,2024-05-28,Headphones
13036,7864.1,2024-01-03,Tablet
13037,2167.08,2024-03-24,Headphones
13039,2167.08,2024-01-17,Headphones
13040,919.0,2024-05-10,Smartwatch
13041,4718.46,2024-07-13,Tablet
13042,4135.5,2024-05-24,Smartwatch
13046,5394.56,2024-02-12,Laptop
13047,3250.62,2024-01-09,Headphones
13047,7977.76,2024-03-17,Smartphone
13048,6743.2,2024-01-25,Laptop
13049,5698.4,2024-01-19,Smartphone
13049,5394.56,2024-08-01,Laptop
13050,3419.04,2024-07-17,Smartphone
13051,3676.0,2024-04-02,Smartwatch
13053,2279.36,2024-02-06,Smartphone
13055,3216.5,2024-09-10,Smartwatch
13056,6291.28,2024-04-13,Tablet
13058,4045.92,2024-02-03,Laptop
13059,1805.9,2024-05-04,Headphones
13061,7077.69,2024-03-05,Tablet
13068,1805.9,2024-02-03,Headphones
13069,5698.4,2024-06-23,Smartphone
13069,3932.05,2024-07-20,Tablet
13070,2528.26,2024-01-07,Headphones
13070,2279.36,2024-06-03,Smartphone
13072,4135.5,2024-06-30,Smartwatch
13074,4718.46,2024-05-19,Tablet
13074,11396.8,2024-09-19,Smartphone
13075,11396.8,2024-07-22,Smartphone
13076,3932.05,2024-03-02,Tablet
13078,2697.28,2024-09-17,Laptop
13082,4718.46,2024-01-27,Tablet
13083,4135.5,2024-04-05,Smartwatch
13084,2697.28,2024-04-12,Laptop
13085,2297.5,2024-07-11,Smartwatch
13085,1572.82,2024-08-15,Tablet
13086,6743.2,2024-02-13,Laptop
13089,2528.26,2024-01-05,Headphones
13090,1378.5,2024-09-07,Smartwatch
13091,10257.12,2024-05-22,Smartphone
13094,459.5,2024-08-31,Smartwatch
13096,7077.69,2024-01-01,Tablet
